Date,Open,High,Low,Close,Adj Close,Volume
2021-07-02,66.909088,67.090912,66.000000,66.272728,63.933689,17409472
2021-07-05,66.545456,67.272728,66.545456,67.181816,64.810692,14043022
2021-07-06,67.272728,67.454544,66.909088,67.000000,64.635292,18171055
2021-07-07,66.909088,67.363632,66.636360,67.272728,64.898399,14267520
2021-07-08,67.545456,68.545456,67.272728,68.000000,65.599998,25322597
2021-07-09,67.454544,67.818184,67.000000,67.454544,65.073799,26469143
2021-07-12,68.818184,72.181816,68.818184,69.181816,66.740105,75236185
2021-07-13,70.181816,70.636360,69.000000,69.272728,66.827805,43500232
2021-07-14,69.818184,71.363632,69.727272,71.000000,68.494118,42639444
2021-07-15,71.818184,72.636360,71.454544,72.272728,69.721924,38075851
2021-07-16,72.181816,75.727272,71.909088,75.363632,72.703743,67134479
2021-07-19,76.818184,77.909088,74.909088,75.454544,72.791443,65664309
2021-07-20,73.636360,75.000000,73.636360,74.090912,71.475937,42037032
2021-07-21,75.363632,75.363632,73.636360,74.363632,71.739037,41414155
2021-07-22,74.818184,76.727272,74.545456,76.454544,73.756149,49576597
2021-07-23,76.636360,77.272728,75.363632,77.272728,74.545456,56985647
2021-07-26,74.727272,75.181816,71.363632,71.363632,71.363632,85483198
2021-07-27,71.000000,71.181816,68.727272,69.454544,69.454544,55384300
2021-07-28,68.818184,69.454544,67.545456,68.727272,68.727272,39007650
2021-07-29,69.454544,69.818184,68.272728,68.909088,68.909088,25414547
2021-07-30,68.909088,69.090912,67.636360,68.181816,68.181816,35939297
2021-08-02,68.181816,69.545456,67.727272,69.545456,69.545456,23346336
2021-08-03,69.818184,69.818184,68.818184,69.454544,69.454544,11926380
2021-08-04,69.545456,69.818184,68.909088,69.363632,69.363632,13126956
2021-08-05,69.090912,69.454544,68.909088,69.363632,69.363632,11859927
2021-08-06,69.363632,69.545456,68.636360,69.090912,69.090912,12509875
2021-08-09,68.909088,69.454544,68.181816,69.181816,69.181816,21660534
2021-08-10,69.090912,70.000000,68.909088,69.090912,69.090912,14175557
2021-08-11,70.363632,72.545456,70.090912,72.000000,72.000000,50218591
2021-08-12,72.636360,72.636360,71.090912,71.636360,71.636360,19556309
2021-08-13,71.454544,71.636360,70.636360,71.000000,71.000000,16225331
2021-08-16,70.636360,70.636360,69.090912,69.545456,69.545456,22101524
2021-08-17,69.545456,69.545456,69.545456,69.545456,69.545456,0
2021-08-18,70.181816,71.181816,70.000000,70.909088,70.909088,18770496
2021-08-19,70.363632,70.818184,69.727272,70.000000,70.000000,25408716
2021-08-20,70.181816,70.454544,68.727272,69.545456,69.545456,22076318
2021-08-23,70.545456,72.090912,70.454544,71.818184,71.818184,36636738
2021-08-24,71.818184,73.090912,71.181816,73.090912,73.090912,32706201
2021-08-25,73.454544,73.636360,72.454544,73.454544,73.454544,20928647
2021-08-26,73.181816,74.000000,72.636360,73.909088,73.909088,18973494
2021-08-27,73.636360,75.909088,73.545456,75.909088,75.909088,31634568
2021-08-30,76.181816,77.090912,75.454544,77.090912,77.090912,28282578
2021-08-31,76.363632,77.272728,76.000000,77.272728,77.272728,38163400
2021-09-01,76.909088,77.727272,76.363632,76.545456,76.545456,24073067
2021-09-02,76.454544,76.454544,74.818184,75.181816,75.181816,31913163
2021-09-03,75.818184,77.272728,75.636360,77.090912,77.090912,41615945
2021-09-06,77.699997,79.400002,76.800003,77.199997,77.199997,50870158
2021-09-07,77.599998,78.400002,77.000000,78.099998,78.099998,19734302
2021-09-08,78.000000,78.000000,76.599998,77.400002,77.400002,29815583
2021-09-09,76.900002,77.400002,76.099998,77.400002,77.400002,19817273
2021-09-10,77.500000,78.000000,77.000000,77.599998,77.599998,13569752
